part_id,part_family,status,primary_source,partmap_path,fbx_path,baseline_scale,extent_x,extent_y,extent_z,center_x,center_y,center_z,local_x_rule,local_y_rule,local_z_rule,neighbor_offset_summary,fitment_modes,validated_applications,validation_status,orientation_override,last_updated,provenance_level,origin_type,origin_offset_local,default_orientation_state,default_orientation_direction,pivot_center_type,orientation_phase_rule,phase_a_deg,phase_b_deg,scale_behavior,family_equivalence_status,geometry_capability,validated_with_algorithm,next_validation_needed
BASE_HOTPLANT05,BASE_HOTPLANT05,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_HOTPLANT05.fbx,source/control scale,3.804688,4.811523,5.5,-0.006836,0.947754,0.015625,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_HOTPLANT06,BASE_HOTPLANT06,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_HOTPLANT06.fbx,source/control scale,2.928711,5.39502,2.507812,-0.046387,1.923584,-0.143555,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_HOTPLANT07,BASE_HOTPLANT07,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_HOTPLANT07.fbx,source/control scale,2.442871,7.477066,2.319336,0.455322,3.714592,0.157715,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_HOTPLANT08,BASE_HOTPLANT08,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_HOTPLANT08.fbx,source/control scale,2.714844,5.548218,2.209961,0.041992,2.557922,0.006348,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_HOUDINI1,BASE_HOUDINI1,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_HOUDINI1.fbx,source/control scale,2.135092,1.780843,2.138672,-0.002183,0.910131,-0.051735,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_HOUDINI2,BASE_HOUDINI2,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_HOUDINI2.fbx,source/control scale,3.346751,9.86432,3.935714,-0.239691,4.506362,-0.463119,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_HOUDINI3,BASE_HOUDINI3,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_HOUDINI3.fbx,source/control scale,2.999084,1.757968,2.904186,0.0,0.833703,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_HYDROPOD,BASE_HYDROPOD,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_HYDROPOD.fbx,source/control scale,0.920249,2.298878,0.917314,1e-06,1.215864,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_INFEST1,BASE_INFEST1,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_INFEST1.fbx,source/control scale,3.185563,5.167827,2.80267,0.03182,1.512428,-0.021739,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_INFEST2,BASE_INFEST2,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_INFEST2.fbx,source/control scale,7.195313,13.759766,4.695313,-1.128906,4.995117,0.136719,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_INFEST3,BASE_INFEST3,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_INFEST3.fbx,source/control scale,4.292968,5.212891,3.919922,0.0,0.434571,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_JUNGLE01,BASE_JUNGLE01,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_JUNGLE01.fbx,source/control scale,4.884766,6.679688,5.394531,0.02832,2.226562,-0.230469,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_JUNGLE02,BASE_JUNGLE02,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_JUNGLE02.fbx,source/control scale,5.191406,8.786133,6.435547,-0.623047,3.286621,-0.084961,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_JUNGLE03,BASE_JUNGLE03,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_JUNGLE03.fbx,source/control scale,7.107422,6.404297,5.566406,0.165039,1.083008,0.382812,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_JUNGLE04,BASE_JUNGLE04,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_JUNGLE04.fbx,source/control scale,3.866211,2.134766,3.744141,-0.123535,0.975586,0.049805,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_LAVA1,BASE_LAVA1,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_LAVA1.fbx,source/control scale,2.871745,5.498373,3.051148,-0.026205,0.700032,0.101461,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_LAVA2,BASE_LAVA2,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_LAVA2.fbx,source/control scale,2.899421,3.383057,2.901367,0.11717,1.538921,-0.04248,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_LAVA3,BASE_LAVA3,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_LAVA3.fbx,source/control scale,2.544922,2.087891,0.939941,0.0,1.043946,0.555291,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_MEDGEOMETR,BASE_MEDGEOMETR,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_MEDGEOMETR.fbx,source/control scale,2.615598,2.520831,2.426062,-0.093715,0.952977,0.012636,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_MEDPLANT01,BASE_MEDPLANT01,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_MEDPLANT01.fbx,source/control scale,3.88986,2.629123,3.741382,-0.013341,1.115429,0.000681,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_MEDPLANT02,BASE_MEDPLANT02,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_MEDPLANT02.fbx,source/control scale,2.398286,1.312715,2.39563,-0.004256,0.508881,0.001592,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_MEDPLANT03,BASE_MEDPLANT03,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_MEDPLANT03.fbx,source/control scale,1.58653,3.204647,1.320326,-0.070814,1.061987,0.093888,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_NEXUS1,BASE_NEXUS1,SEEDED,dimensions_library_fbx_bounds,,models/decoration/BASE_NEXUS1.fbx,source/control scale,0.300437,0.301867,0.300437,0.009657,0.164012,-0.00908,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_NEXUS2,BASE_NEXUS2,SEEDED,dimensions_library_fbx_bounds,,models/decoration/BASE_NEXUS2.fbx,source/control scale,1.12203,1.380186,1.12203,0.0,0.690091,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_NEXUS3,BASE_NEXUS3,SEEDED,dimensions_library_fbx_bounds,,models/decoration/BASE_NEXUS3.fbx,source/control scale,2.375072,3.187049,2.375073,0.0,1.593524,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_PEACOCK01,BASE_PEACOCK01,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_PEACOCK01.fbx,source/control scale,6.595703,8.461609,2.817383,-0.018555,4.144196,-0.677246,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_PEACOCK02,BASE_PEACOCK02,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_PEACOCK02.fbx,source/control scale,5.130859,6.313171,5.570312,-0.084961,3.069977,0.175781,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_PEACOCK03,BASE_PEACOCK03,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_PEACOCK03.fbx,source/control scale,2.950195,7.719543,4.21582,0.10498,3.773041,0.48584,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_RADPLANT01,BASE_RADPLANT01,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_RADPLANT01.fbx,source/control scale,5.489325,3.070727,5.239431,0.003818,1.166295,0.021376,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_RADPLANT02,BASE_RADPLANT02,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_RADPLANT02.fbx,source/control scale,4.05848,5.446879,4.40449,-0.15007,2.533986,0.119965,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_RADPLANT03,BASE_RADPLANT03,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_RADPLANT03.fbx,source/control scale,1.479004,6.108521,1.46582,0.067627,2.879334,-0.069824,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_RADPLANT04,BASE_RADPLANT04,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_RADPLANT04.fbx,source/control scale,5.917969,7.401367,6.552734,-0.429688,2.221191,0.116211,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_ROBOTOY,BASE_ROBOTOY,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_ROBOTOY.fbx,source/control scale,0.68,1.887031,2.858835,0.0,1.135777,-1.089418,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_ROCK01,BASE_ROCK01,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_ROCK01.fbx,source/control scale,1.105024,0.979004,1.345703,0.023215,0.326904,0.009766,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_ROCK02,BASE_ROCK02,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_ROCK02.fbx,source/control scale,1.605957,1.147339,0.608399,-0.093506,0.36676,0.038818,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_ROCK03,BASE_ROCK03,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_ROCK03.fbx,source/control scale,1.054814,1.418252,1.753676,0.008728,0.412944,-0.069719,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_SHARD,BASE_SHARD,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_SHARD.fbx,source/control scale,1.763379,5.140235,0.768171,-0.006689,3.190722,0.21628,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_SHELLWHITE,BASE_SHELLWHITE,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_SHELLWHITE.fbx,source/control scale,0.706237,2.099253,0.416214,0.001352,1.120714,0.055424,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_SPRIGBUSH,BASE_SPRIGBUSH,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_SPRIGBUSH.fbx,source/control scale,1.257324,1.20495,1.291748,0.064697,0.601626,0.192993,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_STARJOINT,BASE_STARJOINT,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_STARJOINT.fbx,source/control scale,2.851363,2.553092,2.822032,0.010388,1.238716,0.0055,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_SUBZPLANT1,BASE_SUBZPLANT1,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_SUBZPLANT1.fbx,source/control scale,2.124023,2.931396,2.145508,0.001465,1.172974,-0.002441,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_SUBZPLANT2,BASE_SUBZPLANT2,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_SUBZPLANT2.fbx,source/control scale,2.59375,3.258453,2.613281,0.009766,1.612961,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_SUBZPLANT3,BASE_SUBZPLANT3,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_SUBZPLANT3.fbx,source/control scale,3.026367,4.771729,3.380859,0.115723,1.938354,0.248047,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_SUBZPLANT4,BASE_SUBZPLANT4,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_SUBZPLANT4.fbx,source/control scale,4.554688,3.589355,4.792969,0.316406,1.506104,-0.009766,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_SUBZPLANT5,BASE_SUBZPLANT5,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_SUBZPLANT5.fbx,source/control scale,2.974609,3.724854,2.949219,-0.000977,1.47937,-0.09375,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_SUBZPLANT6,BASE_SUBZPLANT6,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_SUBZPLANT6.fbx,source/control scale,2.973633,2.873047,3.140625,-0.080566,1.00293,-0.265625,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_SUBZPLANT7,BASE_SUBZPLANT7,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_SUBZPLANT7.fbx,source/control scale,6.283203,6.925781,4.806641,0.432617,2.060547,0.108398,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_SUBZPLANT8,BASE_SUBZPLANT8,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_SUBZPLANT8.fbx,source/control scale,4.297852,6.119995,4.058594,-0.503418,2.916565,0.119141,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_SUBZPLANT9,BASE_SUBZPLANT9,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_SUBZPLANT9.fbx,source/control scale,11.875,18.34375,12.546875,-0.203125,6.03125,0.167969,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_SWAMP1,BASE_SWAMP1,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_SWAMP1.fbx,source/control scale,1.504882,1.307129,1.501953,0.031749,0.602235,-0.033588,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_SWAMP2,BASE_SWAMP2,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_SWAMP2.fbx,source/control scale,4.599609,11.573731,4.310547,-0.405273,4.994384,-0.516601,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_SWAMP3,BASE_SWAMP3,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_SWAMP3.fbx,source/control scale,8.703125,7.923828,8.917968,-0.202982,0.224929,-0.174759,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_TERRARIUM,BASE_TERRARIUM,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_TERRARIUM.fbx,source/control scale,3.912122,0.804288,3.912123,0.0,0.394442,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_TOXPLANT01,BASE_TOXPLANT01,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_TOXPLANT01.fbx,source/control scale,3.653082,5.558891,3.658584,-0.024334,2.25259,-0.00151,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_TOXPLANT02,BASE_TOXPLANT02,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_TOXPLANT02.fbx,source/control scale,4.791379,7.869897,5.275964,-0.170831,3.244948,-0.156135,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_TOXPLANT03,BASE_TOXPLANT03,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_TOXPLANT03.fbx,source/control scale,3.905078,7.77318,4.278837,0.064165,3.499938,1e-06,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
BASE_TOXPLANT04,BASE_TOXPLANT04,SEEDED,dimensions_library_fbx_bounds,,models/exotic_decorations/BASE_TOXPLANT04.fbx,source/control scale,2.584961,4.005371,2.757812,0.027832,1.630127,-0.137695,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
